ticker,name,sector,market_cap,market
067990.KQ,도이치모터스,기타,0,KOSDAQ
006620.KQ,동구바이오제약,기타,0,KOSDAQ
005160.KQ,동국산업,기타,0,KOSDAQ
303810.KQ,동국생명과학,기타,0,KOSDAQ
075970.KQ,동국알앤에스,기타,0,KOSDAQ
100130.KQ,동국S&C,기타,0,KOSDAQ
086450.KQ,동국제약,기타,0,KOSDAQ
240550.KQ,동방메디컬,기타,0,KOSDAQ
099410.KQ,동방선기,기타,0,KOSDAQ
033500.KQ,동성화인텍,기타,0,KOSDAQ
025950.KQ,동신건설,기타,0,KOSDAQ
088130.KQ,동아엘텍,기타,0,KOSDAQ
041930.KQ,동아화성,기타,0,KOSDAQ
060380.KQ,동양에스텍,기타,0,KOSDAQ
079960.KQ,동양이엔피,기타,0,KOSDAQ
228340.KQ,동양파일,기타,0,KOSDAQ
088910.KQ,동우팜투테이블,기타,0,KOSDAQ
094170.KQ,동운아나텍,기타,0,KOSDAQ
013120.KQ,동원개발,기타,0,KOSDAQ
109860.KQ,동일금속,기타,0,KOSDAQ
032960.KQ,동일기연,기타,0,KOSDAQ
023790.KQ,동일스틸럭스,기타,0,KOSDAQ
005290.KQ,동진쎄미켐,기타,0,KOSDAQ
025900.KQ,동화기업,기타,0,KOSDAQ
131970.KQ,두산테스나,기타,0,KOSDAQ
073190.KQ,듀오백,기타,0,KOSDAQ
176750.KQ,듀켐바이오,기타,0,KOSDAQ
030350.KQ,드래곤플라이,기타,0,KOSDAQ
203650.KQ,드림시큐리티,기타,0,KOSDAQ
223250.KQ,드림씨아이에스,기타,0,KOSDAQ
060570.KQ,드림어스컴퍼니,기타,0,KOSDAQ
362990.KQ,드림인사이트,기타,0,KOSDAQ
016670.KQ,디모아,기타,0,KOSDAQ
187870.KQ,디바이스,기타,0,KOSDAQ
477760.KQ,DB금융스팩12호,기타,0,KOSDAQ
489730.KQ,디비금융제13호스팩,기타,0,KOSDAQ
000004.KQ,디비금융제14호스팩,기타,0,KOSDAQ
110990.KQ,디아이티,기타,0,KOSDAQ
263690.KQ,디알젬,기타,0,KOSDAQ
214680.KQ,디알텍,기타,0,KOSDAQ
347850.KQ,디앤디파마텍,기타,0,KOSDAQ
263720.KQ,디앤씨미디어,기타,0,KOSDAQ
376300.KQ,디어유,기타,0,KOSDAQ
241520.KQ,DSC인베스트먼트,기타,0,KOSDAQ
109740.KQ,디에스케이,기타,0,KOSDAQ
031860.KQ,디에이치엑스컴퍼니,기타,0,KOSDAQ
290120.KQ,DH오토리드,기타,0,KOSDAQ
025440.KQ,DH오토웨어,기타,0,KOSDAQ
196490.KQ,디에이테크놀로지,기타,0,KOSDAQ
066900.KQ,디에이피,기타,0,KOSDAQ
180400.KQ,DXVX,기타,0,KOSDAQ
092070.KQ,디엔에프,기타,0,KOSDAQ
068790.KQ,DMS,기타,0,KOSDAQ
039840.KQ,디오,기타,0,KOSDAQ
219550.KQ,디와이디,기타,0,KOSDAQ
310870.KQ,디와이씨,기타,0,KOSDAQ
104460.KQ,디와이피엔에프,기타,0,KOSDAQ
079810.KQ,디이엔티,기타,0,KOSDAQ
113810.KQ,디젠스,기타,0,KOSDAQ
043360.KQ,디지아이,기타,0,KOSDAQ
099520.KQ,DGI,기타,0,KOSDAQ
197140.KQ,디지캡,기타,0,KOSDAQ
068930.KQ,디지털대성,기타,0,KOSDAQ
033130.KQ,디지틀조선,기타,0,KOSDAQ
060900.KQ,DGP,기타,0,KOSDAQ
105740.KQ,디케이락,기타,0,KOSDAQ
263020.KQ,디케이앤디,기타,0,KOSDAQ
290550.KQ,디케이티,기타,0,KOSDAQ
066670.KQ,디티씨,기타,0,KOSDAQ
187220.KQ,디티앤씨,기타,0,KOSDAQ
383930.KQ,디티앤씨알오,기타,0,KOSDAQ
131180.KQ,딜리,기타,0,KOSDAQ
315640.KQ,딥노이드,기타,0,KOSDAQ
317120.KQ,라닉스,기타,0,KOSDAQ
462510.KQ,라메디텍,기타,0,KOSDAQ
042510.KQ,라온시큐어,기타,0,KOSDAQ
232680.KQ,라온테크,기타,0,KOSDAQ
418420.KQ,라온텍,기타,0,KOSDAQ
300120.KQ,라온피플,기타,0,KOSDAQ
171120.KQ,라이온켐텍,기타,0,KOSDAQ
388790.KQ,라이콤,기타,0,KOSDAQ
214260.KQ,라파스,기타,0,KOSDAQ
171010.KQ,램테크놀러지,기타,0,KOSDAQ
084650.KQ,랩지노믹스,기타,0,KOSDAQ
217500.KQ,러셀,기타,0,KOSDAQ
038390.KQ,레드캡투어,기타,0,KOSDAQ
294140.KQ,레몬,기타,0,KOSDAQ
443250.KQ,레뷰코퍼레이션,기타,0,KOSDAQ
228670.KQ,레이,기타,0,KOSDAQ
228850.KQ,레이언스,기타,0,KOSDAQ
412350.KQ,레이저쎌,기타,0,KOSDAQ
199550.KQ,레이저옵텍,기타,0,KOSDAQ
281740.KQ,레이크머티리얼즈,기타,0,KOSDAQ
277810.KQ,레인보우로보틱스,기타,0,KOSDAQ
215100.KQ,로보로보,기타,0,KOSDAQ
090360.KQ,로보스타,기타,0,KOSDAQ
108490.KQ,로보티즈,기타,0,KOSDAQ
900260.KQ,로스웰,기타,0,KOSDAQ
067730.KQ,로지시스,기타,0,KOSDAQ
071280.KQ,로체시스템즈,기타,0,KOSDAQ
376900.KQ,로킷헬스케어,기타,0,KOSDAQ
328130.KQ,루닛,기타,0,KOSDAQ
038060.KQ,루멘스,기타,0,KOSDAQ
474170.KQ,루미르,기타,0,KOSDAQ
141080.KQ,리가켐바이오,기타,0,KOSDAQ
058470.KQ,리노공업,기타,0,KOSDAQ
016100.KQ,리더스코스메틱,기타,0,KOSDAQ
012700.KQ,리드코프,기타,0,KOSDAQ
302550.KQ,리메드,기타,0,KOSDAQ
073570.KQ,리튬포어스,기타,0,KOSDAQ
377450.KQ,리파인,기타,0,KOSDAQ
277070.KQ,린드먼아시아,기타,0,KOSDAQ
042500.KQ,링네트,기타,0,KOSDAQ
193250.KQ,링크드,기타,0,KOSDAQ
474650.KQ,링크솔루션,기타,0,KOSDAQ
219420.KQ,링크제니시스,기타,0,KOSDAQ
439090.KQ,마녀공장,기타,0,KOSDAQ
195500.KQ,마니커에프앤지,기타,0,KOSDAQ
377480.KQ,마음AI,기타,0,KOSDAQ
305090.KQ,마이크로디지탈,기타,0,KOSDAQ
424980.KQ,마이크로투나노,기타,0,KOSDAQ
169330.KQ,엠브레인,기타,0,KOSDAQ
038290.KQ,마크로젠,기타,0,KOSDAQ
267980.KQ,매일유업,기타,0,KOSDAQ
005990.KQ,매일홀딩스,기타,0,KOSDAQ
093520.KQ,매커스,기타,0,KOSDAQ
100590.KQ,머큐리,기타,0,KOSDAQ
067280.KQ,멀티캠퍼스,기타,0,KOSDAQ
072870.KQ,메가스터디,기타,0,KOSDAQ
215200.KQ,메가스터디교육,기타,0,KOSDAQ
133750.KQ,메가엠디,기타,0,KOSDAQ
446540.KQ,메가터치,기타,0,KOSDAQ
235980.KQ,메드팩토,기타,0,KOSDAQ
041920.KQ,메디아나,기타,0,KOSDAQ
014100.KQ,메디앙스,기타,0,KOSDAQ
054180.KQ,메디콕스,기타,0,KOSDAQ
086900.KQ,메디톡스,기타,0,KOSDAQ
078160.KQ,메디포스트,기타,0,KOSDAQ
408920.KQ,메쎄이상,기타,0,KOSDAQ
021880.KQ,메이슨캐피탈,기타,0,KOSDAQ
140410.KQ,메지온,기타,0,KOSDAQ
241770.KQ,메카로,기타,0,KOSDAQ
059210.KQ,메타바이오메드,기타,0,KOSDAQ
058110.KQ,멕아이씨에스,기타,0,KOSDAQ
434480.KQ,모니터랩,기타,0,KOSDAQ
080420.KQ,모다이노칩,기타,0,KOSDAQ
417970.KQ,모델솔루션,기타,0,KOSDAQ
080160.KQ,모두투어,기타,0,KOSDAQ
087260.KQ,모바일어플라이언스,기타,0,KOSDAQ
101330.KQ,모베이스,기타,0,KOSDAQ
012860.KQ,모베이스전자,기타,0,KOSDAQ
363260.KQ,모비데이즈,기타,0,KOSDAQ
348030.KQ,모비릭스,기타,0,KOSDAQ
250060.KQ,모비스,기타,0,KOSDAQ
288980.KQ,모아데이타,기타,0,KOSDAQ
142760.KQ,모아라이프플러스,기타,0,KOSDAQ
033200.KQ,모아텍,기타,0,KOSDAQ
333050.KQ,모코엠시스,기타,0,KOSDAQ
118990.KQ,모트렉스,기타,0,KOSDAQ
463480.KQ,모티브링크,기타,0,KOSDAQ
006920.KQ,모헨즈,기타,0,KOSDAQ
001810.KQ,무림SP,기타,0,KOSDAQ
279600.KQ,미디어젠,기타,0,KOSDAQ
095500.KQ,미래나노텍,기타,0,KOSDAQ
254490.KQ,미래반도체,기타,0,KOSDAQ
218150.KQ,미래생명자원,기타,0,KOSDAQ
442900.KQ,미래에셋드림스팩1호,기타,0,KOSDAQ
100790.KQ,미래에셋벤처투자,기타,0,KOSDAQ
446190.KQ,미래에셋비전스팩2호,기타,0,KOSDAQ
448830.KQ,미래에셋비전스팩3호,기타,0,KOSDAQ
477380.KQ,미래에셋비전스팩4호,기타,0,KOSDAQ
477470.KQ,미래에셋비전스팩5호,기타,0,KOSDAQ
478440.KQ,미래에셋비전스팩6호,기타,0,KOSDAQ
482680.KQ,미래에셋비전스팩7호,기타,0,KOSDAQ
049950.KQ,미래컴퍼니,기타,0,KOSDAQ
207760.KQ,미스터블루,기타,0,KOSDAQ
059090.KQ,미코,기타,0,KOSDAQ
201490.KQ,미투온,기타,0,KOSDAQ
475460.KQ,미트박스,기타,0,KOSDAQ
452200.KQ,민테크,기타,0,KOSDAQ
206640.KQ,바디텍메드,기타,0,KOSDAQ
018700.KQ,바른손,기타,0,KOSDAQ
035620.KQ,바른손이앤에이,기타,0,KOSDAQ
053030.KQ,바이넥스,기타,0,KOSDAQ
301300.KQ,바이브컴퍼니,기타,0,KOSDAQ
064550.KQ,바이오니아,기타,0,KOSDAQ
314930.KQ,바이오다인,기타,0,KOSDAQ
489460.KQ,바이오비쥬,기타,0,KOSDAQ
086820.KQ,바이오솔루션,기타,0,KOSDAQ
038460.KQ,바이오스마트,기타,0,KOSDAQ
251120.KQ,바이오에프디엔씨,기타,0,KOSDAQ
199730.KQ,바이오인프라,기타,0,KOSDAQ
086040.KQ,바이오톡스텍,기타,0,KOSDAQ
188040.KQ,바이오포트,기타,0,KOSDAQ
099430.KQ,바이오플러스,기타,0,KOSDAQ
032980.KQ,바이온,기타,0,KOSDAQ
308080.KQ,바이젠셀,기타,0,KOSDAQ
043150.KQ,바텍,기타,0,KOSDAQ
323990.KQ,박셀바이오,기타,0,KOSDAQ
267790.KQ,배럴,기타,0,KOSDAQ
046310.KQ,백금T&A,기타,0,KOSDAQ
331520.KQ,밸로프,기타,0,KOSDAQ
199480.KQ,뱅크웨어글로벌,기타,0,KOSDAQ
438700.KQ,버넥트,기타,0,KOSDAQ
066410.KQ,버킷스튜디오,기타,0,KOSDAQ
382900.KQ,범한퓨얼셀,기타,0,KOSDAQ
206400.KQ,베노티앤알,기타,0,KOSDAQ
019010.KQ,베뉴지,기타,0,KOSDAQ
177350.KQ,베셀,기타,0,KOSDAQ
457600.KQ,벡트,기타,0,KOSDAQ
424760.KQ,벨로크,기타,0,KOSDAQ
250000.KQ,보라티알,기타,0,KOSDAQ
310210.KQ,보로노이,기타,0,KOSDAQ
006910.KQ,보성파워텍,기타,0,KOSDAQ
226340.KQ,본느,기타,0,KOSDAQ
008470.KQ,부스타,기타,0,KOSDAQ
014470.KQ,부방,기타,0,KOSDAQ
338220.KQ,뷰노,기타,0,KOSDAQ
100120.KQ,뷰웍스,기타,0,KOSDAQ
406820.KQ,뷰티스킨,기타,0,KOSDAQ
099390.KQ,브레인즈컴퍼니,기타,0,KOSDAQ
064480.KQ,브리지텍,기타,0,KOSDAQ
288330.KQ,브릿지바이오테라퓨틱스,기타,0,KOSDAQ
365900.KQ,브이씨,기타,0,KOSDAQ
089970.KQ,브이엠,기타,0,KOSDAQ
251630.KQ,브이원텍,기타,0,KOSDAQ
018290.KQ,브이티,기타,0,KOSDAQ
478560.KQ,블랙야크아이앤씨,기타,0,KOSDAQ
439580.KQ,블루엠텍,기타,0,KOSDAQ
033560.KQ,블루콤,기타,0,KOSDAQ
369370.KQ,블리츠웨이엔터테인먼트,기타,0,KOSDAQ
126340.KQ,비나텍,기타,0,KOSDAQ
121800.KQ,비덴트,기타,0,KOSDAQ
082800.KQ,비보존 제약,기타,0,KOSDAQ
318410.KQ,비비씨,기타,0,KOSDAQ
419540.KQ,비스토스,기타,0,KOSDAQ
146320.KQ,비씨엔씨,기타,0,KOSDAQ
200780.KQ,비씨월드제약,기타,0,KOSDAQ
413640.KQ,비아이매트릭스,기타,0,KOSDAQ
141000.KQ,비아트론,기타,0,KOSDAQ
083650.KQ,비에이치아이,기타,0,KOSDAQ
139050.KQ,BF랩스,기타,0,KOSDAQ
473370.KQ,비엔케이제2호스팩,기타,0,KOSDAQ
065170.KQ,비엘팜텍,기타,0,KOSDAQ
086670.KQ,비엠티,기타,0,KOSDAQ
335890.KQ,비올,기타,0,KOSDAQ
230980.KQ,비유테크놀러지,기타,0,KOSDAQ
126600.KQ,BGF에코머티리얼즈,기타,0,KOSDAQ
082920.KQ,비츠로셀,기타,0,KOSDAQ
054220.KQ,비츠로시스,기타,0,KOSDAQ
042370.KQ,비츠로테크,기타,0,KOSDAQ
050090.KQ,비케이홀딩스,기타,0,KOSDAQ
148780.KQ,비큐AI,기타,0,KOSDAQ
307870.KQ,비투엔,기타,0,KOSDAQ
377030.KQ,비트맥스,기타,0,KOSDAQ
032850.KQ,비트컴퓨터,기타,0,KOSDAQ
238200.KQ,비피도,기타,0,KOSDAQ
093190.KQ,빅솔론,기타,0,KOSDAQ
065450.KQ,빅텍,기타,0,KOSDAQ
044480.KQ,빌리언스,기타,0,KOSDAQ
069540.KQ,빛과전자,기타,0,KOSDAQ
072950.KQ,빛샘전자,기타,0,KOSDAQ
451250.KQ,삐아,기타,0,KOSDAQ
143240.KQ,사람인,기타,0,KOSDAQ
466410.KQ,사이냅소프트,기타,0,KOSDAQ
223310.KQ,사토시홀딩스,기타,0,KOSDAQ
452430.KQ,사피엔반도체,기타,0,KOSDAQ
419120.KQ,산돌,기타,0,KOSDAQ
122350.KQ,삼기,기타,0,KOSDAQ
419050.KQ,삼기에너지솔루션즈,기타,0,KOSDAQ
014970.KQ,삼륭물산,기타,0,KOSDAQ
018310.KQ,삼목에스폼,기타,0,KOSDAQ
053700.KQ,삼보모터스,기타,0,KOSDAQ
009620.KQ,삼보산업,기타,0,KOSDAQ
023600.KQ,삼보판지,기타,0,KOSDAQ
000044.KQ,삼성스팩10호,기타,0,KOSDAQ
448740.KQ,삼성스팩8호,기타,0,KOSDAQ
009300.KQ,삼아제약,기타,0,KOSDAQ
482630.KQ,삼양엔씨켐,기타,0,KOSDAQ
484590.KQ,삼양컴텍,기타,0,KOSDAQ
036670.KQ,삼양케이씨아이,기타,0,KOSDAQ
060310.KQ,3S,기타,0,KOSDAQ
361670.KQ,삼영에스앤씨,기타,0,KOSDAQ
054540.KQ,삼영엠텍,기타,0,KOSDAQ
065570.KQ,삼영이엔씨,기타,0,KOSDAQ
032280.KQ,삼일,기타,0,KOSDAQ
002290.KQ,삼일기업공사,기타,0,KOSDAQ
037460.KQ,삼지전자,기타,0,KOSDAQ
032750.KQ,삼진,기타,0,KOSDAQ
054090.KQ,삼진엘앤디,기타,0,KOSDAQ
000250.KQ,삼천당제약,기타,0,KOSDAQ
024950.KQ,삼천리자전거,기타,0,KOSDAQ
038500.KQ,삼표시멘트,기타,0,KOSDAQ
437730.KQ,삼현,기타,0,KOSDAQ
017480.KQ,삼현철강,기타,0,KOSDAQ
046390.KQ,삼화네트웍스,기타,0,KOSDAQ
027580.KQ,상보,기타,0,KOSDAQ
038540.KQ,상상인,기타,0,KOSDAQ
452670.KQ,상상인제4호스팩,기타,0,KOSDAQ
091580.KQ,상신이디피,기타,0,KOSDAQ
263810.KQ,상신전자,기타,0,KOSDAQ
089980.KQ,상아프론테크,기타,0,KOSDAQ
042940.KQ,상지건설,기타,0,KOSDAQ
042600.KQ,새로닉스,기타,0,KOSDAQ
107600.KQ,새빗켐,기타,0,KOSDAQ
411080.KQ,샌즈랩,기타,0,KOSDAQ
252990.KQ,샘씨엔에스,기타,0,KOSDAQ
378800.KQ,샤페론,기타,0,KOSDAQ
294630.KQ,서남,기타,0,KOSDAQ
038070.KQ,서린바이오,기타,0,KOSDAQ
006730.KQ,서부T&D,기타,0,KOSDAQ
079650.KQ,서산,기타,0,KOSDAQ
100660.KQ,서암기계공업,기타,0,KOSDAQ
019770.KQ,서연탑메탈,기타,0,KOSDAQ
043710.KQ,서울리거,기타,0,KOSDAQ
092190.KQ,서울바이오시스,기타,0,KOSDAQ
046890.KQ,서울반도체,기타,0,KOSDAQ
063170.KQ,서울옥션,기타,0,KOSDAQ
027040.KQ,서울전자통신,기타,0,KOSDAQ
018680.KQ,서울제약,기타,0,KOSDAQ
036120.KQ,서울평가정보,기타,0,KOSDAQ
093920.KQ,서원인텍,기타,0,KOSDAQ
189860.KQ,서전기전,기타,0,KOSDAQ
178320.KQ,서진시스템,기타,0,KOSDAQ
122690.KQ,서진오토모티브,기타,0,KOSDAQ
140070.KQ,서플러스글로벌,기타,0,KOSDAQ
011370.KQ,서한,기타,0,KOSDAQ
065710.KQ,서호전기,기타,0,KOSDAQ
035890.KQ,서희건설,기타,0,KOSDAQ
357550.KQ,석경에이티,기타,0,KOSDAQ
003100.KQ,선광,기타,0,KOSDAQ
067370.KQ,선바이오,기타,0,KOSDAQ
217620.KQ,선샤인푸드,기타,0,KOSDAQ
171090.KQ,선익시스템,기타,0,KOSDAQ
086710.KQ,선진뷰티사이언스,기타,0,KOSDAQ
014620.KQ,성광벤드,기타,0,KOSDAQ
037350.KQ,성도이엔지,기타,0,KOSDAQ
458650.KQ,성우,기타,0,KOSDAQ
081580.KQ,성우전자,기타,0,KOSDAQ
045300.KQ,성우테크론,기타,0,KOSDAQ
015750.KQ,성우하이텍,기타,0,KOSDAQ
365340.KQ,성일하이텍,기타,0,KOSDAQ
080470.KQ,성창오토텍,기타,0,KOSDAQ
043260.KQ,성호전자,기타,0,KOSDAQ
148150.KQ,세경하이테크,기타,0,KOSDAQ
188260.KQ,세니젠,기타,0,KOSDAQ
053060.KQ,세동,기타,0,KOSDAQ
340440.KQ,세림B&G,기타,0,KOSDAQ
017510.KQ,세명전기,기타,0,KOSDAQ
011560.KQ,세보엠이씨,기타,0,KOSDAQ
396300.KQ,세아메카닉스,기타,0,KOSDAQ
100700.KQ,세운메디칼,기타,0,KOSDAQ
024830.KQ,세원물산,기타,0,KOSDAQ
258830.KQ,세종메디칼,기타,0,KOSDAQ
036630.KQ,세종텔레콤,기타,0,KOSDAQ
039310.KQ,세중,기타,0,KOSDAQ
067770.KQ,세진티에스,기타,0,KOSDAQ
053450.KQ,세코닉스,기타,0,KOSDAQ
222810.KQ,세토피아,기타,0,KOSDAQ
252500.KQ,세화피앤씨,기타,0,KOSDAQ
321370.KQ,센서뷰,기타,0,KOSDAQ
347000.KQ,센코,기타,0,KOSDAQ
331920.KQ,셀레믹스,기타,0,KOSDAQ
352770.KQ,셀레스트라,기타,0,KOSDAQ
471820.KQ,셀로맥스사이언스,기타,0,KOSDAQ
049180.KQ,셀루메드,기타,0,KOSDAQ
299660.KQ,셀리드,기타,0,KOSDAQ
108860.KQ,셀바스AI,기타,0,KOSDAQ
208370.KQ,셀바스헬스케어,기타,0,KOSDAQ
318160.KQ,셀바이오휴먼텍,기타,0,KOSDAQ
308430.KQ,셀비온,기타,0,KOSDAQ
068760.KQ,셀트리온제약,기타,0,KOSDAQ
068940.KQ,셀피글로벌,기타,0,KOSDAQ
007720.KQ,소노스퀘어,기타,0,KOSDAQ
060230.KQ,소니드,기타,0,KOSDAQ
290690.KQ,소룩스,기타,0,KOSDAQ
950200.KQ,소마젠,기타,0,KOSDAQ
032680.KQ,소프트센,기타,0,KOSDAQ
032685.KQ,소프트센우,기타,0,KOSDAQ
258790.KQ,소프트캠프,기타,0,KOSDAQ
066910.KQ,손오공,기타,0,KOSDAQ
215090.KQ,솔디펜스,기타,0,KOSDAQ
035610.KQ,솔본,기타,0,KOSDAQ
357780.KQ,솔브레인,기타,0,KOSDAQ
036830.KQ,솔브레인홀딩스,기타,0,KOSDAQ
304100.KQ,솔트룩스,기타,0,KOSDAQ
328380.KQ,솔트웨어,기타,0,KOSDAQ
086980.KQ,쇼박스,기타,0,KOSDAQ
050960.KQ,수산아이앤티,기타,0,KOSDAQ
084180.KQ,수성웹툰,기타,0,KOSDAQ
253840.KQ,수젠텍,기타,0,KOSDAQ
067160.KQ,SOOP,기타,0,KOSDAQ
298830.KQ,슈어소프트테크,기타,0,KOSDAQ
236200.KQ,슈프리마,기타,0,KOSDAQ
094840.KQ,슈프리마에이치큐,기타,0,KOSDAQ
192440.KQ,슈피겐코리아,기타,0,KOSDAQ
424960.KQ,스마트레이더시스템,기타,0,KOSDAQ
099440.KQ,스맥,기타,0,KOSDAQ
357880.KQ,SKAI,기타,0,KOSDAQ
276040.KQ,스코넥,기타,0,KOSDAQ
060240.KQ,스타코링크,기타,0,KOSDAQ
115570.KQ,스타플렉스,기타,0,KOSDAQ
330730.KQ,스톤브릿지벤처스,기타,0,KOSDAQ
352090.KQ,스톰테크,기타,0,KOSDAQ
204630.KQ,스튜디오산타클로스,기타,0,KOSDAQ
253450.KQ,스튜디오드래곤,기타,0,KOSDAQ
408900.KQ,스튜디오미르,기타,0,KOSDAQ
415380.KQ,스튜디오삼익,기타,0,KOSDAQ
013810.KQ,스페코,기타,0,KOSDAQ
347700.KQ,스피어,기타,0,KOSDAQ
049830.KQ,승일,기타,0,KOSDAQ
020710.KQ,시공테크,기타,0,KOSDAQ
033170.KQ,시그네틱스,기타,0,KOSDAQ
048870.KQ,시너지이노베이션,기타,0,KOSDAQ
025320.KQ,시노펙스,기타,0,KOSDAQ
340810.KQ,시선AI,기타,0,KOSDAQ
269620.KQ,시스웍,기타,0,KOSDAQ
056090.KQ,시지메드텍,기타,0,KOSDAQ
429270.KQ,시지트로닉스,기타,0,KOSDAQ
418250.KQ,시큐레터,기타,0,KOSDAQ
131090.KQ,시큐브,기타,0,KOSDAQ
290520.KQ,신도기연,기타,0,KOSDAQ
001000.KQ,신라섬유,기타,0,KOSDAQ
025870.KQ,신라에스지,기타,0,KOSDAQ
215600.KQ,신라젠,기타,0,KOSDAQ
065350.KQ,신성델타테크,기타,0,KOSDAQ
416180.KQ,신성에스티,기타,0,KOSDAQ
162300.KQ,신스틸,기타,0,KOSDAQ
290560.KQ,신시웨이,기타,0,KOSDAQ
002800.KQ,신신제약,기타,0,KOSDAQ
472220.KQ,신영스팩10호,기타,0,KOSDAQ
017000.KQ,신원종합개발,기타,0,KOSDAQ
012790.KQ,신일제약,기타,0,KOSDAQ
138070.KQ,신진에스엠,기타,0,KOSDAQ
226330.KQ,신테카바이오,기타,0,KOSDAQ
452980.KQ,신한제11호스팩,기타,0,KOSDAQ
474660.KQ,신한제12호스팩,기타,0,KOSDAQ
474930.KQ,신한제13호스팩,기타,0,KOSDAQ
487360.KQ,신한제14호스팩,기타,0,KOSDAQ
487830.KQ,신한제15호스팩,기타,0,KOSDAQ
496070.KQ,신한제16호스팩,기타,0,KOSDAQ
056700.KQ,신화인터텍,기타,0,KOSDAQ
187270.KQ,신화콘텍,기타,0,KOSDAQ
243840.KQ,신흥에스이씨,기타,0,KOSDAQ
257720.KQ,실리콘투,기타,0,KOSDAQ
222800.KQ,심텍,기타,0,KOSDAQ
036710.KQ,심텍홀딩스,기타,0,KOSDAQ
444530.KQ,심플랫폼,기타,0,KOSDAQ
234030.KQ,싸이닉솔루션,기타,0,KOSDAQ
160980.KQ,싸이맥스,기타,0,KOSDAQ
356890.KQ,싸이버원,기타,0,KOSDAQ
217330.KQ,싸이토젠,기타,0,KOSDAQ
208640.KQ,썸에이지,기타,0,KOSDAQ
222420.KQ,쎄노텍,기타,0,KOSDAQ
037760.KQ,쎄니트,기타,0,KOSDAQ
081180.KQ,쎄크,기타,0,KOSDAQ
099320.KQ,쎄트렉아이,기타,0,KOSDAQ
049960.KQ,쎌바이오텍,기타,0,KOSDAQ
088280.KQ,쏘닉스,기타,0,KOSDAQ
050890.KQ,쏠리드,기타,0,KOSDAQ
394800.KQ,쓰리빌리언,기타,0,KOSDAQ
177900.KQ,쓰리에이로직스,기타,0,KOSDAQ
475400.KQ,씨메스,기타,0,KOSDAQ
109670.KQ,씨싸이트,기타,0,KOSDAQ
066790.KQ,씨씨에스,기타,0,KOSDAQ
222080.KQ,씨아이에스,기타,0,KOSDAQ
352480.KQ,씨앤씨인터내셔널,기타,0,KOSDAQ
264660.KQ,씨앤지하이테크,기타,0,KOSDAQ
352700.KQ,씨앤투스,기타,0,KOSDAQ
056730.KQ,CNT85,기타,0,KOSDAQ
458870.KQ,씨어스테크놀로지,기타,0,KOSDAQ
065770.KQ,CS,기타,0,KOSDAQ
297090.KQ,씨에스베어링,기타,0,KOSDAQ
083660.KQ,CSA 코스믹,기타,0,KOSDAQ
900120.KQ,씨엑스아이,기타,0,KOSDAQ
359090.KQ,씨엔알리서치,기타,0,KOSDAQ
115530.KQ,씨엔플러스,기타,0,KOSDAQ
115480.KQ,씨유메디칼,기타,0,KOSDAQ
376290.KQ,씨유테크,기타,0,KOSDAQ
189330.KQ,씨이랩,기타,0,KOSDAQ
311690.KQ,CJ 바이오사이언스,기타,0,KOSDAQ
035760.KQ,CJ ENM,기타,0,KOSDAQ
051500.KQ,CJ프레시웨이,기타,0,KOSDAQ
096530.KQ,씨젠,기타,0,KOSDAQ
083790.KQ,CG인바이츠,기타,0,KOSDAQ
101240.KQ,씨큐브,기타,0,KOSDAQ
060590.KQ,씨티씨바이오,기타,0,KOSDAQ
260930.KQ,씨티케이,기타,0,KOSDAQ
413630.KQ,씨피시스템,기타,0,KOSDAQ
013990.KQ,아가방컴퍼니,기타,0,KOSDAQ
123860.KQ,아나패스,기타,0,KOSDAQ
025980.KQ,아난티,기타,0,KOSDAQ
125210.KQ,아모그린텍,기타,0,KOSDAQ
052710.KQ,아모텍,기타,0,KOSDAQ
074430.KQ,아미노로직스,기타,0,KOSDAQ
092040.KQ,아미코젠,기타,0,KOSDAQ
083930.KQ,아바코,기타,0,KOSDAQ
149950.KQ,아바텍,기타,0,KOSDAQ
036010.KQ,아비코전자,기타,0,KOSDAQ
050860.KQ,아세아텍,기타,0,KOSDAQ
136410.KQ,아셈스,기타,0,KOSDAQ
246720.KQ,아스타,기타,0,KOSDAQ
450950.KQ,아스테라시스,기타,0,KOSDAQ
067390.KQ,아스트,기타,0,KOSDAQ
159010.KQ,아스플로,기타,0,KOSDAQ
127710.KQ,아시아경제,기타,0,KOSDAQ
227610.KQ,아우딘퓨쳐스,기타,0,KOSDAQ
331740.KQ,아우토크립트,기타,0,KOSDAQ
143160.KQ,아이디스,기타,0,KOSDAQ
054800.KQ,아이디스홀딩스,기타,0,KOSDAQ
332370.KQ,아이디피,기타,0,KOSDAQ
066430.KQ,아이로보틱스,기타,0,KOSDAQ
339950.KQ,아이비김영,기타,0,KOSDAQ
469750.KQ,아이비젼웍스,기타,0,KOSDAQ
442770.KQ,IBKS제21호스팩,기타,0,KOSDAQ
448760.KQ,IBKS제22호스팩,기타,0,KOSDAQ
467930.KQ,IBKS제23호스팩,기타,0,KOSDAQ
469480.KQ,IBKS제24호스팩,기타,0,KOSDAQ
460470.KQ,아이빔테크놀로지,기타,0,KOSDAQ
099190.KQ,아이센스,기타,0,KOSDAQ
461300.KQ,아이스크림미디어,기타,0,KOSDAQ
